DrugID;TradeNmR;InnR;PackNx;DosageR;PackQn;Pack;DrugFmNmRS;Segment;Year;Month;Series;TotDrugQn;MnfPrice;PrcPrice;RtlPrice;Funds;VendorID;Remark;SrcOrg;EAN;MaxMnfPrice;ExpiTermR;ClNm;MnfNm;PckNm;RegNr;RegDate
66721;Урсодекс;Урсодезоксихолевая кислота;100007219;300 мг;10;10 шт., упаковка контурная ячейковая , пачка картонная;таблетка покрытая пленочной оболочкой;;2018;2;;0.00;0.00;0.00;0.00;0.00;;;;8901127014210;83.990000;;Сан Фармасьютикал Индастриз Лтд;Сан Фармасьютикал Индастриз Лтд;Сан Фармасьютикал Индастриз Лтд;ЛСР-008974/10;
66722;Урсодекс;Урсодезоксихолевая кислота;100007220;300 мг;100;10 шт., упаковка контурная ячейковая  (10), пачка картонная;таблетка покрытая пленочной оболочкой;;2018;2;;0.00;0.00;0.00;0.00;0.00;;;;8901127014234;650.660000;;Сан Фармасьютикал Индастриз Лтд;Сан Фармасьютикал Индастриз Лтд;Сан Фармасьютикал Индастриз Лтд;ЛСР-008974/10;
66723;Урсодекс;Урсодезоксихолевая кислота;100007221;150 мг;50;10 шт., упаковка контурная ячейковая  (5), пачка картонная;таблетка покрытая пленочной оболочкой;;2018;2;;0.00;0.00;0.00;0.00;0.00;;;;8901127014197;220.880000;;Сан Фармасьютикал Индастриз Лтд;Сан Фармасьютикал Индастриз Лтд;Сан Фармасьютикал Индастриз Лтд;ЛСР-008974/10;
66724;Эксхол;Урсодезоксихолевая кислота;100007222;250 мг;50;10 шт., упаковка ячейковая контурная (5), пачка картонная;капсула;;2018;2;;0.00;0.00;0.00;0.00;0.00;;;;4606486012689;819.190000;;Канонфарма продакшн ЗАО;Канонфарма продакшн ЗАО;Канонфарма продакшн ЗАО;ЛСР-005648/09;
66725;Эксхол;Урсодезоксихолевая кислота;100007223;250 мг;100;10 шт., упаковка контурная ячейковая  (10), пачка картонная;капсула;;2018;2;;0.00;0.00;0.00;0.00;0.00;;;;4606486012696;1503.650000;;Канонфарма продакшн ЗАО;Канонфарма продакшн ЗАО;Канонфарма продакшн ЗАО;ЛСР-005648/09;
66726;Эксхол;Урсодезоксихолевая кислота;100007224;250 мг;10;10 шт., упаковка ячейковая контурная, пачка картонная;капсула;;2018;2;;0.00;0.00;0.00;0.00;0.00;;;;4606486012665;151.120000;;Канонфарма продакшн ЗАО;Канонфарма продакшн ЗАО;Канонфарма продакшн ЗАО;ЛСР-005648/09;
66727;Репленин-ВФ;Фактор свертывания крови IX;100007225;500 МЕ;1;флакон  /комплект: игла для инъекций/, пачка картонная;лиофилизат для приготовления раствора для внутривенного введения;;2018;2;;0.00;0.00;0.00;0.00;0.00;;;;4610008630091;6156.420000;;Био Продактс Лаборатори;Био Продактс Лаборатори;Био Продактс Лаборатори;П N009067;
66731;Фентадол Матрикс;Фентанил;100007229;50 мкг/ч;5;1 шт., пакетик  (5), пачка картонная;система трансдермальная терапевтическая;;2018;2;;0.00;0.00;0.00;0.00;0.00;;;;4630009510284;3155.880000;;Сандоз д.д.;Гексал АГ;Гексал АГ;ЛП-000279;
66732;Фентадол Матрикс;Фентанил;100007230;75 мкг/ч;5;1 шт., пакетик  (5), пачка картонная;система трансдермальная терапевтическая;;2018;2;;0.00;0.00;0.00;0.00;0.00;;;;4630009510314;3786.710000;;Сандоз д.д.;Гексал АГ;Гексал АГ;ЛП-000279;
66733;Фентадол Матрикс;Фентанил;100007231;75 мкг/ч;10;1 шт., пакетик  (10), пачка картонная;система трансдермальная терапевтическая;;2018;2;;0.00;0.00;0.00;0.00;0.00;;;;4630009510321;7573.420000;;Сандоз д.д.;Гексал АГ;Гексал АГ;ЛП-000279;
66734;Фентадол Матрикс;Фентанил;100007232;0.1 мг/ч;5;1 шт., пакетик  (5), пачка картонная;система трансдермальная терапевтическая;;2018;2;;0.00;0.00;0.00;0.00;0.00;;;;4630009510345;4733.820000;;Сандоз д.д.;Гексал АГ;Гексал АГ;ЛП-000279;
66735;Фентадол Матрикс;Фентанил;100007233;0.1 мг/ч;10;1 шт., пакетик  (10), пачка картонная;система трансдермальная терапевтическая;;2018;2;;0.00;0.00;0.00;0.00;0.00;;;;4630009510352;9467.640000;;Сандоз д.д.;Гексал АГ;Гексал АГ;ЛП-000279;
66736;Фентадол Матрикс;Фентанил;100007234;25 мкг/ч;20;1 шт., пакетик  (20), пачка картонная;система трансдермальная терапевтическая;;2018;2;;0.00;0.00;0.00;0.00;0.00;;;;4630009510277;8406.080000;;Сандоз д.д.;Гексал АГ;Гексал АГ;ЛП-000279;
66737;Фентадол Матрикс;Фентанил;100007235;75 мкг/ч;20;1 шт., пакетик  (20), пачка картонная;система трансдермальная терапевтическая;;2018;2;;0.00;0.00;0.00;0.00;0.00;;;;4630009510338;15146.840000;;Сандоз д.д.;Гексал АГ;Гексал АГ;ЛП-000279;
66738;Фентадол Матрикс;Фентанил;100007236;0.1 мг/ч;20;1 шт., пакетик  (20), пачка картонная;система трансдермальная терапевтическая;;2018;2;;0.00;0.00;0.00;0.00;0.00;;;;4630009510369;18935.280000;;Сандоз д.д.;Гексал АГ;Гексал АГ;ЛП-000279;
66739;Фентадол Матрикс;Фентанил;100007237;25 мкг/ч;5;1 шт., пакетик  (5), пачка картонная;система трансдермальная терапевтическая;;2018;2;;0.00;0.00;0.00;0.00;0.00;;;;4630009510253;2101.520000;;Сандоз д.д.;Гексал АГ;Гексал АГ;ЛП-000279;
66740;Фентадол Матрикс;Фентанил;100007238;25 мкг/ч;10;1 шт., пакетик  (10), пачка картонная;система трансдермальная терапевтическая;;2018;2;;0.00;0.00;0.00;0.00;0.00;;;;4630009510260;4203.040000;;Сандоз д.д.;Гексал АГ;Гексал АГ;ЛП-000279;
66741;Фентадол Матрикс;Фентанил;100007239;50 мкг/ч;10;1 шт., пакетик  (10), пачка картонная;система трансдермальная терапевтическая;;2018;2;;0.00;0.00;0.00;0.00;0.00;;;;4630009510291;6311.760000;;Сандоз д.д.;Гексал АГ;Гексал АГ;ЛП-000279;
66742;Фентадол Матрикс;Фентанил;100007240;50 мкг/ч;20;1 шт., пакетик  (20), пачка картонная;система трансдермальная терапевтическая;;2018;2;;0.00;0.00;0.00;0.00;0.00;;;;4630009510307;12623.520000;;Сандоз д.д.;Гексал АГ;Гексал АГ;ЛП-000279;
66744;Проскар;Финастерид;100007242;5 мг;14;14 шт., упаковка контурная ячейковая , пачка картонная;таблетка покрытая пленочной оболочкой;;2018;2;;0.00;0.00;0.00;0.00;0.00;;;;8711141439896;287.970000;;Мерк Шарп и Доум БВ;Мерк Шарп и Доум Лтд;Мерк Шарп и Доум Лтд;П N013710/01-2002;
66747;Флудара;Флударабин;100007245;50 мг;5;флакон  (5), поддон;лиофилизат для приготовления раствора для внутривенного введения;;2018;2;;0.00;0.00;0.00;0.00;0.00;;;;4607022000177;26347.850000;;Джензайм Европа БВ;Бакстер Онкология ГмбХ;Байер Шеринг Фарма АГ;П N013522/01;
66748;Дифлюкан;Флуконазол;100007246;50 мг|5 мл;1;21.4 г, флакон пластиковый /комплект: ложка мерная/, пачка картонная;порошок для приготовления суспензии для приема внутрь;;2018;2;;0.00;0.00;0.00;0.00;0.00;;;;4607131040330;405.090000;;Пфайзер ПГМ;Пфайзер ПГМ;Пфайзер ПГМ;П N013546/01;
66749;Микосист;Флуконазол;806516;150 мг;2;1 шт., упаковка контурная ячейковая  (2), пачка картонная;капсула;;2018;2;;0.00;0.00;0.00;0.00;0.00;;;;5997001359204;412.300000;;Гедеон Рихтер ОАО;Гедеон Рихтер ОАО;Гедеон Рихтер ОАО;П N012167/01;
66750;Микосист;Флуконазол;100007248;50 мг;7;7 шт., упаковка контурная ячейковая , пачка картонная;капсула;;2018;2;;0.00;0.00;0.00;0.00;0.00;;;;5997001359174;438.360000;;Гедеон Рихтер ОАО;Гедеон Рихтер ОАО;Гедеон Рихтер ОАО;П N012167/01;
66751;Микосист;Флуконазол;806515;150 мг;1;1 шт., упаковка контурная ячейковая , пачка картонная;капсула;;2018;2;;0.00;0.00;0.00;0.00;0.00;;;;5997001359198;214.910000;;Гедеон Рихтер ОАО;Гедеон Рихтер ОАО;Гедеон Рихтер ОАО;П N012167/01;
